week_ending,show,this_week_gross,diff_in_dollars,avg_ticket_price,seats_sold,perfs,percent_of_cap,diff_percent_of_cap 
2015-08-02,Matilda The Musical,"$1,108,854.00","-$24,600.00",$96.59,11480,8,100.21%,0.16%
2015-08-02,On the Town,"$475,889.00",-$613.00,$62.09,7664,8,51.12%,-3.54%
2015-08-02,Penn & Teller On Broadway,"$1,304,660.00","$67,148.00",$114.18,11426,8,87.41%,4.61%
2015-08-02,Something Rotten!,"$1,073,132.00","$5,675.00",$91.01,11791,8,88.41%,0.95%
2015-08-02,The Book of Mormon,"$1,474,355.00","-$30,728.00",$168.48,8751,8,102.62%,0.04%
2015-08-02,The Curious Incident of the Dog in the Night-Time,"$842,068.00","-$25,901.00",$112.05,7515,8,92.28%,-2.42%
2015-08-02,The King and I,"$1,134,145.00","$164,984.00",$137.24,8264,8,98.66%,13.57%
2015-08-02,The Lion King,"$2,624,288.00","$215,787.00",$173.37,15137,9,99.17%,-0.85%
2015-08-02,The Phantom of the Opera,"$1,090,526.00",$392.00,$92.01,11852,8,92.31%,-2.57%
2015-08-02,Wicked,"$2,118,401.00","$115,769.00",$130.97,16175,9,93.95%,-4.71%
2015-07-26,A Gentleman's Guide to Love and Murder,"$546,611.00","$7,798.00",$80.02,6831,8,94.14%,0.66%
2015-07-26,Aladdin,"$1,831,846.00","-$1,816.00",$132.57,13818,8,100.01%,0.00%
2015-07-26,Amazing Grace,"$297,904.00","-$24,010.00",$56.82,5243,8,56.40%,-18.18%
2015-07-26,An Act of God,"$1,011,538.00","$21,515.00",$130.47,7753,8,96.33%,0.49%
2015-07-26,An American in Paris,"$1,429,500.00","-$9,679.00",$111.51,12819,8,95.44%,-0.44%
2015-07-26,Beautiful: The Carole King Musical,"$986,399.00","-$37,306.00",$126.97,7769,8,94.65%,-0.81%
2015-07-26,Chicago,"$674,699.00","$35,903.00",$84.10,8023,8,92.86%,2.69%
2015-07-26,Finding Neverland,"$1,162,145.00","-$2,519.00",$99.68,11659,8,96.90%,-1.54%
2015-07-26,Fish in the Dark,"$716,936.00","-$185,258.00",$92.92,7716,8,89.89%,-4.46%
2015-07-26,Fun Home,"$805,369.00","-$12,296.00",$131.92,6105,8,103.13%,-0.25%
2015-07-26,Hamilton,"$1,302,511.00","$14,075.00",$140.21,9290,0,100.47%,0.19%
2015-07-26,Hand to God,"$339,642.00","-$4,388.00",$75.03,4527,8,73.30%,-1.15%
2015-07-26,Hedwig and the Angry Inch,"$405,108.00","-$275,979.00",$72.65,5576,6,92.29%,-0.66%
2015-07-26,It Shoulda Been You,"$404,467.00","$11,967.00",$68.97,5864,8,72.43%,1.72%
2015-07-26,Jersey Boys,"$683,286.00","-$26,302.00",$95.46,7158,8,72.86%,-2.77%
2015-07-26,Kinky Boots,"$951,252.00","$41,850.00",$98.41,9666,8,84.85%,2.40%
2015-07-26,Les Mis¨¦rables,"$812,848.00","$10,946.00",$84.11,9664,8,85.73%,-0.25%
2015-07-26,Mamma Mia!,"$932,929.00","$23,067.00",$99.22,9403,8,100.80%,0.65%
2015-07-26,Matilda The Musical,"$1,133,454.00","$22,934.00",$98.89,11462,8,100.05%,0.20%
2015-07-26,On the Town,"$476,502.00","-$25,023.00",$58.15,8194,8,54.66%,-6.56%
2015-07-26,Penn & Teller On Broadway,"$1,237,512.00","$12,112.00",$114.33,10824,8,82.80%,2.50%
2015-07-26,Something Rotten!,"$1,067,457.00","-$43,864.00",$91.52,11664,8,87.46%,-3.23%
2015-07-26,The Book of Mormon,"$1,505,083.00","-$149,069.00",$172.05,8748,8,102.58%,0.14%
2015-07-26,The Curious Incident of the Dog in the Night-Time,"$867,969.00","-$52,896.00",$112.55,7712,8,94.70%,-2.59%
2015-07-26,The King and I,"$969,161.00","-$183,813.00",$135.98,7127,8,85.09%,-10.07%
2015-07-26,The Lion King,"$2,408,501.00","-$211,515.00",$177.49,13570,8,100.02%,1.09%
2015-07-26,The Phantom of the Opera,"$1,090,134.00","$25,674.00",$89.49,12182,8,94.88%,1.18%
2015-07-26,Wicked,"$2,002,632.00","-$165,183.00",$131.74,15201,8,98.66%,0.99%
2015-07-19,A Gentleman's Guide to Love and Murder,"$538,813.00","$49,764.00",$79.44,6783,8,93.48%,14.83%
2015-07-19,Aladdin,"$1,833,662.00","$46,252.00",$132.70,13818,8,100.01%,0.00%
2015-07-19,Amazing Grace,"$321,914.00","$30,599.00",$46.43,6933,4,74.58%,12.08%
2015-07-19,An Act of God,"$990,023.00","$69,400.00",$128.36,7713,8,95.84%,4.20%
2015-07-19,An American in Paris,"$1,439,179.00","$32,304.00",$111.75,12878,8,95.88%,-0.11%
2015-07-19,Beautiful: The Carole King Musical,"$1,023,705.00","$105,583.00",$130.66,7835,8,95.46%,6.07%
2015-07-19,Chicago,"$638,796.00","$13,215.00",$81.99,7791,8,90.17%,1.34%
2015-07-19,Finding Neverland,"$1,164,664.00","$38,191.00",$98.33,11844,8,98.44%,2.65%
2015-07-19,Fish in the Dark,"$902,194.00","$40,410.00",$111.40,8099,8,94.35%,2.75%
2015-07-19,Fun Home,"$817,665.00","$34,374.00",$133.60,6120,8,103.38%,-0.15%
2015-07-19,Hamilton,"$1,288,436.00",$0.00,$138.94,9273,0,100.28%,0.00%
2015-07-19,Hand to God,"$344,030.00","$26,786.00",$74.82,4598,8,74.45%,5.81%
2015-07-19,Hedwig and the Angry Inch,"$681,087.00","$147,149.00",$103.95,6552,7,92.95%,14.37%
2015-07-19,It Shoulda Been You,"$392,500.00","$34,173.00",$68.56,5725,8,70.71%,5.48%
2015-07-19,Jersey Boys,"$709,588.00","$94,813.00",$95.50,7430,8,75.63%,10.25%
2015-07-19,Kinky Boots,"$909,402.00","$67,902.00",$96.82,9393,8,82.45%,5.19%
2015-07-19,Les Mis¨¦rables,"$801,902.00","$112,906.00",$82.74,9692,8,85.98%,11.56%
2015-07-19,Mamma Mia!,"$909,862.00","$57,655.00",$97.39,9342,8,100.15%,2.27%
2015-07-19,Matilda The Musical,"$1,110,520.00","$33,141.00",$97.08,11439,8,99.85%,0.20%
2015-07-19,On the Town,"$501,525.00","-$8,295.00",$54.64,9178,8,61.22%,0.59%
2015-07-19,On the Twentieth Century,"$571,895.00","$102,336.00",$98.81,5788,8,100.21%,9.85%
2015-07-19,Penn & Teller On Broadway,"$1,225,400.00","$150,111.00",$116.74,10497,8,80.30%,1.69%
2015-07-19,Something Rotten!,"$1,111,321.00","$22,659.00",$91.88,12095,8,90.69%,1.86%
2015-07-19,The Book of Mormon,"$1,654,152.00","$203,287.00",$168.31,9828,9,102.44%,-0.11%
2015-07-19,The Curious Incident of the Dog in the Night-Time,"$920,865.00","$30,172.00",$116.23,7923,8,97.29%,2.61%
2015-07-19,The King and I,"$1,152,974.00","-$94,181.00",$144.65,7971,8,95.16%,-4.84%
2015-07-19,The Lion King,"$2,620,016.00","$311,125.00",$173.51,15100,9,98.93%,-0.98%
2015-07-19,The Phantom of the Opera,"$1,064,460.00","$150,051.00",$88.48,12031,8,93.70%,11.18%
2015-07-19,Wicked,"$2,167,815.00","$267,724.00",$128.92,16815,9,97.67%,1.33%
2015-07-12,A Gentleman's Guide to Love and Murder,"$489,049.00","$5,457.00",$85.69,5707,8,78.65%,-5.49%
2015-07-12,Aladdin,"$1,787,410.00","$188,986.00",$129.66,13785,8,100.01%,-0.01%
2015-07-12,Amazing Grace,"$291,315.00","$90,234.00",$50.14,5810,0,62.50%,-1.01%
2015-07-12,An Act of God,"$920,623.00","$16,962.00",$124.83,7375,8,91.64%,-2.94%
2015-07-12,An American in Paris,"$1,406,875.00","$58,823.00",$109.11,12894,8,95.99%,2.71%
2015-07-12,Beautiful: The Carole King Musical,"$918,122.00","$57,232.00",$125.14,7337,8,89.39%,-0.50%
2015-07-12,Chicago,"$625,581.00","$53,627.00",$81.51,7675,8,88.83%,4.00%
2015-07-12,Finding Neverland,"$1,126,473.00","$39,077.00",$97.73,11526,8,95.79%,0.26%
2015-07-12,Fish in the Dark,"$861,784.00","$7,213.00",$109.60,7863,8,91.60%,-3.09%
2015-07-12,Fun Home,"$783,291.00","$39,061.00",$127.80,6129,8,103.53%,0.07%
2015-07-12,Hand to God,"$317,244.00",-$160.00,$74.84,4239,8,68.64%,-1.91%
2015-07-12,Hedwig and the Angry Inch,"$533,938.00","$57,942.00",$96.40,5539,7,78.58%,-3.18%
2015-07-12,It Shoulda Been You,"$358,327.00","$13,402.00",$67.85,5281,8,65.23%,-3.66%
2015-07-12,Jersey Boys,"$614,775.00","-$29,410.00",$95.71,6423,8,65.38%,-9.12%
2015-07-12,Kinky Boots,"$841,500.00","$17,934.00",$95.60,8802,8,77.26%,-3.28%
2015-07-12,Les Mis¨¦rables,"$688,996.00",-$499.00,$82.13,8389,8,74.42%,-4.68%
2015-07-12,Mamma Mia!,"$852,207.00","$46,533.00",$93.34,9130,8,97.88%,2.17%
2015-07-12,Matilda The Musical,"$1,077,379.00","$38,182.00",$94.37,11416,8,99.65%,-0.35%
2015-07-12,On the Town,"$509,820.00","$36,089.00",$56.09,9090,8,60.63%,-0.74%
2015-07-12,On the Twentieth Century,"$469,559.00","-$18,227.00",$89.97,5219,8,90.36%,-4.60%
2015-07-12,Penn & Teller On Broadway,"$1,075,289.00",$0.00,$104.64,10276,1,78.61%,0.00%
2015-07-12,Something Rotten!,"$1,088,662.00","$34,814.00",$91.89,11847,8,88.83%,-0.99%
2015-07-12,The Book of Mormon,"$1,450,865.00","$68,742.00",$165.91,8745,8,102.55%,-0.07%
2015-07-12,The Curious Incident of the Dog in the Night-Time,"$890,693.00","$29,342.00",$115.51,7711,8,94.68%,1.95%
2015-07-12,The King and I,"$1,247,155.00","$6,069.00",$148.90,8376,8,100.00%,0.00%
2015-07-12,The Lion King,"$2,308,891.00","$165,547.00",$170.32,13556,8,99.91%,-0.11%
2015-07-12,The Phantom of the Opera,"$914,409.00","-$57,442.00",$86.30,10596,8,82.52%,-4.12%
2015-07-12,Wicked,"$1,900,091.00","$35,856.00",$129.00,14729,8,96.34%,-0.02%
2015-07-05,A Gentleman's Guide to Love and Murder,"$483,592.00","-$122,273.00",$79.21,6105,8,84.14%,-9.33%
2015-07-05,Aladdin,"$1,598,424.00","-$46,264.00",$115.94,13786,8,100.02%,0.00%
2015-07-05,Amazing Grace,"$201,081.00",$689.00,$38.92,5166,0,63.51%,3.60%
2015-07-05,An Act of God,"$903,661.00","-$51,905.00",$118.72,7612,8,94.58%,0.38%
2015-07-05,An American in Paris,"$1,348,052.00","-$85,381.00",$107.59,12530,8,93.28%,-5.65%
2015-07-05,Beautiful: The Carole King Musical,"$860,890.00","-$193,146.00",$116.68,7378,8,89.89%,-7.64%
2015-07-05,Chicago,"$571,954.00","-$25,707.00",$78.04,7329,8,84.83%,-2.25%
2015-07-05,Finding Neverland,"$1,087,396.00","-$134,737.00",$94.61,11494,8,95.53%,-4.17%
2015-07-05,Fish in the Dark,"$854,571.00","$6,193.00",$105.14,8128,8,94.69%,2.89%
2015-07-05,Fun Home,"$744,230.00","-$8,112.00",$121.51,6125,8,103.46%,-0.09%
2015-07-05,Hand to God,"$317,404.00","-$82,666.00",$72.85,4357,8,70.55%,-8.45%
2015-07-05,Hedwig and the Angry Inch,"$475,996.00","-$62,369.00",$82.60,5763,7,81.76%,2.40%
2015-07-05,It Shoulda Been You,"$344,925.00","-$70,255.00",$61.85,5577,8,68.89%,-6.20%
2015-07-05,Jersey Boys,"$644,185.00","-$100,355.00",$88.02,7319,8,74.50%,-2.12%
2015-07-05,Kinky Boots,"$823,566.00","-$145,913.00",$89.76,9175,8,80.54%,-3.55%
2015-07-05,Les Mis¨¦rables,"$689,495.00","-$57,772.00",$77.33,8916,8,79.10%,-4.52%
2015-07-05,Mamma Mia!,"$805,674.00","-$51,101.00",$90.24,8928,8,95.71%,-2.56%
2015-07-05,Matilda The Musical,"$1,039,197.00","-$78,390.00",$90.71,11456,8,100.00%,-0.34%
2015-07-05,On the Town,"$473,731.00","-$163,279.00",$51.49,9201,8,61.37%,-8.55%
2015-07-05,On the Twentieth Century,"$487,786.00","-$107,000.00",$88.93,5485,8,94.96%,-3.60%
2015-07-05,Something Rotten!,"$1,053,848.00","-$176,771.00",$87.98,11978,8,89.82%,-4.84%
2015-07-05,The Book of Mormon,"$1,382,123.00","-$142,873.00",$157.94,8751,8,102.62%,-0.01%
2015-07-05,The Curious Incident of the Dog in the Night-Time,"$861,351.00","-$111,986.00",$114.06,7552,8,92.73%,-6.02%
2015-07-05,The King and I,"$1,241,086.00","$66,981.00",$148.17,8376,8,100.00%,-0.02%
2015-07-05,The Lion King,"$2,143,344.00","$22,674.00",$157.56,13603,8,100.02%,0.00%
2015-07-05,The Phantom of the Opera,"$971,851.00","-$14,802.00",$87.36,11125,8,86.64%,-1.93%
2015-07-05,Wicked,"$1,864,235.00","-$182,908.00",$126.54,14732,8,96.36%,-2.13%
2015-07-05,Wolf Hall: Parts 1 & 2,"$346,459.00","-$169,013.00",$52.82,6559,8,59.28%,9.57%
2015-06-28,A Gentleman's Guide to Love and Murder,"$605,865.00","$18,081.00",$89.33,6782,8,93.47%,4.37%
2015-06-28,Aladdin,"$1,644,688.00","$18,691.00",$119.29,13787,8,100.02%,-0.04%
2015-06-28,Amazing Grace,"$200,392.00",$0.00,$57.57,3481,0,59.91%,0.00%
2015-06-28,An Act of God,"$955,566.00","$65,468.00",$126.05,7581,8,94.20%,5.28%
2015-06-28,An American in Paris,"$1,433,433.00","-$7,194.00",$107.87,13288,8,98.93%,-0.76%
2015-06-28,Beautiful: The Carole King Musical,"$1,054,036.00","$60,916.00",$131.67,8005,8,97.53%,3.30%
2015-06-28,Chicago,"$597,661.00","-$120,850.00",$79.43,7524,8,87.08%,-11.68%
2015-06-28,Finding Neverland,"$1,222,133.00","$90,000.00",$101.88,11996,8,99.70%,2.43%
2015-06-28,Fish in the Dark,"$848,378.00",-$952.00,$107.66,7880,8,91.80%,1.28%
2015-06-28,Fun Home,"$752,342.00","$7,696.00",$122.73,6130,8,103.55%,0.02%
2015-06-28,Hand to God,"$400,070.00","-$15,084.00",$82.00,4879,8,79.00%,1.54%
2015-06-28,Hedwig and the Angry Inch,"$538,365.00","$59,073.00",$96.24,5594,7,79.36%,8.09%
2015-06-28,It Shoulda Been You,"$415,180.00","$70,984.00",$68.30,6079,8,75.09%,9.01%
2015-06-28,Jersey Boys,"$744,540.00","$64,054.00",$98.92,7527,8,76.62%,4.78%
2015-06-28,Kinky Boots,"$969,479.00","$102,287.00",$101.21,9579,8,84.09%,9.84%
2015-06-28,Les Mis¨¦rables,"$747,267.00","$87,912.00",$79.28,9426,8,83.62%,7.77%
2015-06-28,Mamma Mia!,"$856,775.00","$74,715.00",$93.46,9167,8,98.27%,5.82%
2015-06-28,Matilda The Musical,"$1,117,587.00","$73,134.00",$97.22,11495,8,100.34%,1.05%
2015-06-28,On the Town,"$637,010.00","$78,203.00",$60.77,10483,8,69.92%,9.10%
2015-06-28,On the Twentieth Century,"$594,786.00","$12,296.00",$104.48,5693,8,98.56%,1.26%
2015-06-28,Something Rotten!,"$1,230,619.00","$61,186.00",$97.48,12624,8,94.66%,2.87%
2015-06-28,The Audience,"$1,425,523.00","$219,205.00",$163.66,8710,8,101.85%,0.13%
2015-06-28,The Book of Mormon,"$1,524,996.00","$7,064.00",$174.25,8752,8,102.63%,0.00%
2015-06-28,The Curious Incident of the Dog in the Night-Time,"$973,337.00","$53,402.00",$121.03,8042,8,98.75%,1.57%
2015-06-28,The King and I,"$1,174,105.00","$19,599.00",$140.14,8378,8,100.02%,1.36%
2015-06-28,The Lion King,"$2,120,670.00","-$34,049.00",$155.90,13603,8,100.02%,0.02%
2015-06-28,The Phantom of the Opera,"$986,653.00","$4,211.00",$86.76,11372,8,88.57%,-0.36%
2015-06-28,Wicked,"$2,047,143.00","$99,469.00",$134.90,15175,8,98.49%,-1.01%
2015-06-28,Wolf Hall: Parts 1 & 2,"$515,472.00","$47,582.00",$93.72,5500,8,49.71%,5.21%
2015-06-21,A Gentleman's Guide to Love and Murder,"$587,784.00","$34,418.00",$90.92,6465,8,89.10%,5.78%
2015-06-21,Aladdin,"$1,625,997.00","$33,489.00",$117.89,13792,8,100.06%,0.04%
2015-06-21,An Act of God,"$890,098.00","$37,196.00",$124.39,7156,8,88.92%,3.32%
2015-06-21,An American in Paris,"$1,440,627.00","$40,809.00",$107.58,13391,8,99.69%,0.34%
2015-06-21,Beautiful: The Carole King Musical,"$993,120.00",-$604.00,$128.41,7734,8,94.23%,1.55%
2015-06-21,Chicago,"$718,511.00","$15,874.00",$84.20,8533,8,98.76%,1.63%
2015-06-21,Finding Neverland,"$1,132,133.00","-$40,770.00",$96.74,11703,8,97.27%,-1.80%
2015-06-21,Fish in the Dark,"$849,330.00","$6,697.00",$109.31,7770,8,90.52%,-0.13%
2015-06-21,Fun Home,"$744,646.00","$28,015.00",$121.50,6129,8,103.53%,0.22%
2015-06-21,Gigi,"$619,008.00","$110,365.00",$75.98,8147,8,73.58%,15.04%
2015-06-21,Hand to God,"$415,154.00","$25,890.00",$86.78,4784,8,77.46%,3.22%
2015-06-21,Hedwig and the Angry Inch,"$479,292.00","$22,707.00",$95.40,5024,7,71.27%,2.35%
2015-06-21,It Shoulda Been You,"$344,196.00","-$58,885.00",$64.34,5350,8,66.08%,-9.90%
2015-06-21,Jersey Boys,"$680,486.00",-$940.00,$96.41,7058,8,71.84%,-0.88%
2015-06-21,Kinky Boots,"$867,192.00","-$13,508.00",$102.53,8458,8,74.25%,-0.03%
2015-06-21,Les Mis¨¦rables,"$659,355.00","$19,874.00",$77.12,8550,8,75.85%,3.46%
2015-06-21,Mamma Mia!,"$782,060.00","$5,971.00",$90.68,8624,8,92.45%,-1.60%
2015-06-21,Matilda The Musical,"$1,044,453.00","-$14,220.00",$91.82,11375,8,99.29%,-0.62%
2015-06-21,On the Town,"$558,807.00","-$1,176.00",$61.29,9118,8,60.82%,5.06%
2015-06-21,On the Twentieth Century,"$582,490.00","-$27,254.00",$103.65,5620,8,97.30%,-1.68%
2015-06-21,Skylight,"$927,539.00","$62,193.00",$144.57,6416,8,100.00%,0.00%
2015-06-21,Something Rotten!,"$1,169,433.00","-$8,615.00",$95.53,12241,8,91.79%,0.35%
2015-06-21,The Audience,"$1,206,318.00","$35,098.00",$158.48,7612,7,101.72%,0.46%
2015-06-21,The Book of Mormon,"$1,517,932.00","$23,736.00",$173.44,8752,8,102.63%,0.05%
2015-06-21,The Curious Incident of the Dog in the Night-Time,"$919,935.00","$34,821.00",$116.24,7914,8,97.18%,-1.24%
2015-06-21,The King and I,"$1,154,506.00","$45,308.00",$139.70,8264,8,98.66%,1.78%
2015-06-21,The Lion King,"$2,154,719.00","$51,971.00",$158.44,13600,8,100.00%,0.74%
2015-06-21,The Phantom of the Opera,"$982,442.00","$1,565.00",$86.04,11419,8,88.93%,-1.86%
2015-06-21,Wicked,"$1,947,674.00","-$6,470.00",$127.04,15331,8,99.50%,-0.01%
2015-06-21,Wolf Hall: Parts 1 & 2,"$467,890.00","-$114,082.00",$95.04,4923,8,44.50%,-9.53%
2015-06-14,A Gentleman's Guide to Love and Murder,"$553,366.00","$19,499.00",$91.53,6046,8,83.32%,1.57%
2015-06-14,Aladdin,"$1,592,508.00","$57,207.00",$115.52,13786,8,100.02%,0.00%
2015-06-14,An Act of God,"$852,902.00","$9,171.00",$123.81,6889,8,85.60%,-1.68%
2015-06-14,An American in Paris,"$1,399,818.00","$31,084.00",$104.89,13345,8,99.35%,-1.07%
2015-06-14,Beautiful: The Carole King Musical,"$993,724.00","$29,700.00",$130.63,7607,8,92.68%,3.05%
2015-06-14,Chicago,"$702,637.00","$76,138.00",$83.73,8392,8,97.13%,8.01%
2015-06-14,Finding Neverland,"$1,172,903.00","$69,073.00",$98.40,11920,8,99.07%,2.76%
2015-06-14,Fish in the Dark,"$842,633.00","-$403,563.00",$108.29,7781,8,90.65%,-10.89%
2015-06-14,Fun Home,"$716,631.00","$63,701.00",$117.17,6116,8,103.31%,-0.35%
2015-06-14,Gigi,"$508,643.00","$106,697.00",$78.47,6482,8,58.54%,10.45%
2015-06-14,Hand to God,"$389,264.00","-$59,963.00",$84.90,4585,8,74.24%,-14.51%
2015-06-14,Hedwig and the Angry Inch,"$456,585.00",-$972.00,$93.99,4858,7,68.92%,-0.76%
2015-06-14,It Shoulda Been You,"$403,081.00","$81,262.00",$65.53,6151,8,75.98%,10.47%
2015-06-14,Jersey Boys,"$681,426.00","$42,382.00",$95.38,7144,8,72.72%,5.89%
2015-06-14,Kinky Boots,"$880,700.00","$48,685.00",$104.08,8462,8,74.28%,4.56%
2015-06-14,Les Mis¨¦rables,"$639,481.00","$74,588.00",$78.37,8160,8,72.39%,8.58%
2015-06-14,Mamma Mia!,"$776,089.00","$57,325.00",$88.46,8773,8,94.05%,6.43%
2015-06-14,Matilda The Musical,"$1,058,673.00","$185,215.00",$92.49,11446,8,99.91%,4.88%
2015-06-14,On the Town,"$559,983.00","$66,720.00",$66.98,8360,8,55.76%,-11.05%
2015-06-14,On the Twentieth Century,"$609,744.00","$118,052.00",$106.65,5717,8,98.98%,0.60%
2015-06-14,Skylight,"$865,346.00","$33,652.00",$134.87,6416,8,100.00%,0.00%
2015-06-14,Something Rotten!,"$1,178,048.00","$144,556.00",$96.60,12195,8,91.44%,5.73%
2015-06-14,The Audience,"$1,171,220.00","$56,859.00",$154.58,7577,7,101.26%,1.05%
2015-06-14,The Book of Mormon,"$1,494,196.00","$15,960.00",$170.80,8748,8,102.58%,0.37%
2015-06-14,The Curious Incident of the Dog in the Night-Time,"$885,114.00","$84,850.00",$110.43,8015,8,98.42%,1.58%
2015-06-14,The King and I,"$1,109,198.00",-$976.00,$136.69,8115,8,96.88%,-3.12%
2015-06-14,The Lion King,"$2,102,748.00","$143,112.00",$155.76,13500,8,99.26%,-0.42%
2015-06-14,The Phantom of the Opera,"$980,877.00","$97,549.00",$84.14,11657,8,90.79%,6.90%
2015-06-14,The Visit,"$274,465.00","$80,065.00",$59.50,4613,8,64.00%,5.55%
2015-06-14,Wicked,"$1,954,144.00","$217,003.00",$127.45,15332,8,99.51%,1.09%
2015-06-14,Wolf Hall: Parts 1 & 2,"$581,972.00","-$52,945.00",$97.35,5978,8,54.03%,-2.93%
2015-06-07,A Gentleman's Guide to Love and Murder,"$533,867.00","$48,343.00",$90.00,5932,8,81.75%,2.57%
2015-06-07,Airline Highway,"$169,126.00","$8,238.00",$45.83,3690,8,73.56%,4.12%
2015-06-07,Aladdin,"$1,535,301.00","$66,163.00",$111.36,13787,8,100.02%,-0.01%
2015-06-07,An Act of God,"$843,731.00","$150,352.00",$120.12,7024,8,87.28%,-4.46%
2015-06-07,An American in Paris,"$1,368,734.00","$29,318.00",$101.47,13489,8,100.42%,1.37%
2015-06-07,Beautiful: The Carole King Musical,"$964,024.00","$54,406.00",$131.03,7357,8,89.63%,4.38%
2015-06-07,Chicago,"$626,499.00","-$12,481.00",$81.36,7700,8,89.12%,1.59%
2015-06-07,Finding Neverland,"$1,103,830.00","$55,355.00",$95.26,11588,8,96.31%,3.72%
2015-06-07,Fish in the Dark,"$1,246,196.00","$29,678.00",$142.98,8716,8,101.54%,-0.02%
2015-06-07,Fun Home,"$652,930.00","$23,960.00",$107.85,6054,8,103.66%,0.90%
2015-06-07,Gigi,"$401,946.00","-$24,300.00",$75.50,5324,8,48.09%,-6.22%
2015-06-07,Hand to God,"$449,227.00","$42,443.00",$81.96,5481,8,88.75%,7.61%
2015-06-07,Hedwig and the Angry Inch,"$457,557.00","$67,380.00",$93.15,4912,7,69.68%,8.59%
2015-06-07,It Shoulda Been You,"$321,819.00","$49,126.00",$60.67,5304,8,65.51%,11.25%
2015-06-07,It's Only a Play,"$669,145.00","$134,047.00",$91.49,7314,8,84.89%,18.25%
2015-06-07,Jersey Boys,"$639,044.00","-$4,586.00",$97.34,6565,8,66.83%,-2.87%
2015-06-07,Kinky Boots,"$832,015.00","-$23,688.00",$104.76,7942,8,69.72%,-7.63%
2015-06-07,Les Mis¨¦rables,"$564,893.00","-$46,631.00",$78.53,7193,8,63.81%,-5.86%
2015-06-07,Mamma Mia!,"$718,764.00","$21,078.00",$87.94,8173,8,87.62%,3.67%
2015-06-07,Matilda The Musical,"$873,458.00","-$3,063.00",$80.23,10887,8,95.03%,1.97%
2015-06-07,On the Town,"$493,263.00","-$19,553.00",$49.25,10016,8,66.81%,-0.06%
2015-06-07,On the Twentieth Century,"$491,692.00","-$92,063.00",$98.89,4972,7,98.38%,0.34%
2015-06-07,Skylight,"$831,694.00","$49,114.00",$129.63,6416,8,100.00%,1.23%
2015-06-07,Something Rotten!,"$1,033,492.00","-$66,907.00",$90.42,11430,8,85.71%,-5.65%
2015-06-07,The Audience,"$1,114,361.00","$17,779.00",$148.60,7499,7,100.21%,0.44%
2015-06-07,The Book of Mormon,"$1,478,236.00","$60,924.00",$169.60,8716,8,102.20%,-0.24%
2015-06-07,The Curious Incident of the Dog in the Night-Time,"$800,264.00","$97,788.00",$101.47,7887,8,96.84%,8.54%
2015-06-07,The King and I,"$1,110,174.00","$14,803.00",$132.54,8376,8,100.00%,0.00%
2015-06-07,The Lion King,"$1,959,636.00","-$67,274.00",$144.55,13557,8,99.68%,-0.16%
2015-06-07,The Phantom of the Opera,"$883,328.00","-$45,159.00",$82.01,10771,8,83.89%,-2.92%
2015-06-07,The Visit,"$194,400.00","$45,377.00",$46.14,4213,8,58.45%,9.00%
2015-06-07,Wicked,"$1,737,141.00","$66,219.00",$122.09,14228,8,98.42%,2.75%
2015-06-07,Wolf Hall: Parts 1 & 2,"$634,917.00","$86,781.00",$100.75,6302,8,56.96%,7.83%
2015-05-31,A Gentleman's Guide to Love and Murder,"$485,524.00","-$147,612.00",$84.51,5745,8,79.18%,-10.41%
2015-05-31,Airline Highway,"$160,888.00","-$11,994.00",$46.19,3483,8,69.44%,-1.69%
2015-05-31,Aladdin,"$1,469,138.00","-$47,104.00",$106.55,13788,8,100.03%,0.01%
2015-05-31,An Act of God,"$693,379.00","-$36,603.00",$93.92,7383,4,91.74%,9.25%
2015-05-31,An American in Paris,"$1,339,416.00","-$10,516.00",$100.67,13305,8,99.05%,-1.32%
2015-05-31,Beautiful: The Carole King Musical,"$909,618.00","-$235,946.00",$130.00,6997,8,85.25%,-14.77%
2015-05-31,Chicago,"$638,980.00","-$98,616.00",$84.49,7563,8,87.53%,-11.78%
2015-05-31,Finding Neverland,"$1,048,475.00","-$59,450.00",$94.12,11140,8,92.59%,-1.61%
2015-05-31,Fish in the Dark,"$1,216,518.00","$1,289.00",$139.54,8718,8,101.56%,-0.01%
2015-05-31,Fun Home,"$628,970.00","$1,329.00",$104.81,6001,8,102.76%,-0.08%
2015-05-31,Gigi,"$426,246.00","-$30,849.00",$70.89,6013,8,54.31%,-10.00%
2015-05-31,Hand to God,"$406,784.00","-$35,289.00",$81.18,5011,8,81.14%,-7.56%
2015-05-31,Hedwig and the Angry Inch,"$390,177.00","-$88,361.00",$90.61,4306,7,61.09%,-14.40%
2015-05-31,It Shoulda Been You,"$272,693.00","-$105,487.00",$62.07,4393,8,54.26%,-18.75%
2015-05-31,It's Only a Play,"$535,098.00","-$124,328.00",$93.19,5742,8,66.64%,-10.54%
2015-05-31,Jersey Boys,"$643,630.00","-$79,788.00",$94.00,6847,8,69.70%,-7.64%
2015-05-31,Kinky Boots,"$855,703.00","-$156,803.00",$97.11,8812,8,77.35%,-10.93%
2015-05-31,Les Mis¨¦rables,"$611,524.00","-$193,503.00",$77.87,7853,8,69.67%,-17.24%
2015-05-31,Mamma Mia!,"$697,686.00","-$68,962.00",$89.09,7831,8,83.95%,-8.92%
