week_ending,show,this_week_gross,diff_in_dollars,avg_ticket_price,seats_sold,perfs,percent_of_cap,diff_percent_of_cap
1996-05-12,Beauty and the Beast,610216.0,-50217.0,52.99,11515,8,0.8272,-0.0836
1996-05-12,Buried Child,108307.0,-36785.0,18.75,5777,8,0.7073,-0.1502
1996-05-12,Cats,398160.0,-47154.0,41.37,9624,8,0.8117,-0.0857
1996-05-12,Grease,299188.0,-14175.0,44.0,6800,8,0.7741,-0.0078
1996-05-12,How to Succeed in Business Without Really Trying,418674.0,18302.0,45.43,9216,8,0.844,0.0147
1996-05-12,Inherit the Wind,85063.0,-166954.0,42.72,1991,8,0.2361,-0.385
1996-05-12,Les Mis¨¦rables,490605.0,-8284.0,45.77,10718,8,0.9482,0.0003
1996-05-05,Smokey Joe's Cafe,385091.0,-39508.0,50.34,7650,8,0.789,-0.1098
1996-05-05,Moon Over Buffalo,162193.0,-13428.0,30.88,5253,8,0.5074,-0.0275
1996-05-05,Rent,389049.0,-49024.0,40.84,9527,8,1.0152,0.0143
1996-05-05,Rob Becker's Defending the Caveman,92640.0,-14864.0,35.98,2575,6,0.7189,-0.0874
1996-05-05,Seven Guitars,179462.0,-22527.0,30.54,5877,8,0.7757,-0.0626
1996-05-05,Show Boat,663325.0,-62994.0,52.25,12696,8,0.8274,-0.0681
1996-05-05,Master Class,225826.0,-4982.0,41.44,5449,7,0.9816,-0.0126
1996-05-05,State Fair,202879.0,-66947.0,39.24,5170,8,0.6534,-0.2064
1996-05-05,Sunset Boulevard,595146.0,-71521.0,58.03,10255,8,0.7496,-0.1081
1996-05-05,The King and I,476881.0,-30127.0,54.54,8744,8,0.8318,-0.0499
1996-05-05,The Night of the Iguana,133895.0,-11988.0,33.54,3992,8,1.0,0.0
1996-05-05,The Phantom of the Opera,714660.0,5456.0,54.69,13068,8,1.0152,0.0023
1996-05-05,Victor / Victoria,725757.0,27574.0,62.84,11550,8,0.9018,0.0261
1996-05-05,Miss Saigon,545435.0,5714.0,44.41,12281,8,0.8807,-0.001
1996-05-05,A Delicate Balance,218019.0,13809.0,27.43,7949,8,0.9209,-0.0019
1996-05-05,Love Thy Neighbor,126991.0,-3844.0,43.62,2911,6,0.6212,-0.047
1996-05-05,"Bring in 'da Noise, Bring in 'da Funk",299484.0,55948.0,43.54,6878,8,0.808,0.0801
1996-05-05,Les Mis¨¦rables,498889.0,-2678.0,46.56,10715,8,0.9479,0.0115
1996-05-05,A Funny Thing Happened on the Way to the Forum,598550.0,17552.0,58.2,10285,8,0.7951,0.015
1996-05-05,A Midsummer Night's Dream,239147.0,-37616.0,40.6,5891,8,0.5085,-0.0039
1996-05-05,An Ideal Husband,141200.0,64456.0,33.48,4217,5,0.5497,0.0369
1996-05-05,Big,399001.0,32179.0,43.7,9131,8,0.7877,0.0732
1996-05-05,Beauty and the Beast,660433.0,-11499.0,52.09,12679,8,0.9108,-0.0192
1996-05-05,Buried Child,145092.0,8363.0,20.72,7004,8,0.8575,0.0225
1996-05-05,Cats,445314.0,6676.0,41.86,10639,8,0.8974,0.0367
1996-05-05,Grease,313363.0,-37630.0,45.63,6868,8,0.7819,-0.0679
1996-05-05,How to Succeed in Business Without Really Trying,400372.0,-58385.0,44.21,9056,8,0.8293,-0.0973
1996-05-05,Inherit the Wind,252017.0,-61755.0,48.12,5237,8,0.6211,-0.1872
1996-05-05,Jack: A Night on the Town with John Barrymore,35981.0,8248.0,21.58,1667,7,0.2339,0.0346
1996-04-28,Show Boat,726319.0,-2666.0,52.86,13741,8,0.8955,-0.0008
1996-04-28,Miss Saigon,539721.0,1593.0,43.9,12294,8,0.8817,0.0031
1996-04-28,Moon Over Buffalo,175621.0,11425.0,31.72,5537,8,0.5349,-0.0517
1996-04-28,Rent,438073.0,-18171.0,46.64,9392,0,1.0009,0.0265
1996-04-28,Rob Becker's Defending the Caveman,107504.0,1291.0,37.22,2888,6,0.8063,0.0168
1996-04-28,Seven Guitars,201989.0,5764.0,31.8,6351,8,0.8383,0.022
1996-04-28,Love Thy Neighbor,130835.0,8619.0,41.79,3131,6,0.6682,0.0338
1996-04-28,Smokey Joe's Cafe,424599.0,14354.0,48.72,8715,8,0.8988,0.051
1996-04-28,Sunset Boulevard,666667.0,54486.0,56.82,11733,8,0.8577,0.0759
1996-04-28,The King and I,507008.0,90982.0,54.71,9268,8,0.8817,0.0881
1996-04-28,The Night of the Iguana,145883.0,481.0,36.54,3992,8,1.0,0.0
1996-04-28,The Phantom of the Opera,709204.0,5490.0,54.4,13038,8,1.0129,0.0074
1996-04-28,Victor / Victoria,698183.0,-45888.0,62.25,11216,8,0.8757,-0.0399
1996-04-28,Master Class,230808.0,6793.0,41.82,5519,7,0.9942,0.0111
1996-04-28,State Fair,269826.0,28764.0,39.66,6803,8,0.8598,0.0745
1996-04-28,Les Mis¨¦rables,501567.0,9634.0,47.38,10585,8,0.9364,-0.0012
1996-04-28,A Delicate Balance,204210.0,69211.0,25.64,7966,8,0.9228,0.1778
1996-04-28,A Funny Thing Happened on the Way to the Forum,580998.0,114246.0,57.57,10092,8,0.7801,0.1162
1996-04-28,A Midsummer Night's Dream,276763.0,-32624.0,46.62,5936,8,0.5124,-0.0484
1996-04-28,An Ideal Husband,76744.0,0.0,27.31,2810,0,0.5128,0.0
1996-04-28,Beauty and the Beast,671932.0,28612.0,51.91,12945,8,0.93,0.0329
1996-04-28,Big,366822.0,-38703.0,44.29,8282,1,0.7145,-0.1149
1996-04-28,Jack: A Night on the Town with John Barrymore,27733.0,17949.0,19.53,1420,5,0.1993,-0.0099
1996-04-28,"Bring in 'da Noise, Bring in 'da Funk",243536.0,24044.0,39.31,6196,8,0.7279,0.0224
1996-04-28,Cats,438638.0,12434.0,42.98,10205,8,0.8607,0.0091
1996-04-28,Grease,350993.0,-33480.0,47.02,7465,8,0.8498,-0.0772
1996-04-28,How to Succeed in Business Without Really Trying,458757.0,22440.0,45.34,10118,8,0.9266,0.0681
1996-04-28,Inherit the Wind,313772.0,22076.0,46.03,6816,8,0.8083,0.0109
1996-04-28,Buried Child,136729.0,35332.0,20.05,6820,0,0.835,0.0637
1996-04-21,Smokey Joe's Cafe,410245.0,-47941.0,49.91,8220,8,0.8478,-0.0827
1996-04-21,Moon Over Buffalo,164196.0,-8435.0,27.04,6072,8,0.5866,-0.038
1996-04-21,Rent,456244.0,0.0,49.9,9144,0,0.9744,0.0
1996-04-21,Rob Becker's Defending the Caveman,106213.0,-15966.0,37.56,2828,6,0.7895,-0.1139
1996-04-21,Seven Guitars,196225.0,-11053.0,31.73,6184,8,0.8163,-0.043
1996-04-21,Show Boat,728985.0,-39678.0,53.01,13753,8,0.8963,-0.0288
1996-04-21,The King and I,416026.0,-16698.0,49.87,8342,8,0.7936,-0.1316
1996-04-21,State Fair,241062.0,-5236.0,38.8,6213,8,0.7853,-0.0107
1996-04-21,Sunset Boulevard,612181.0,-73541.0,57.24,10695,8,0.7818,-0.0871
1996-04-21,The Night of the Iguana,145402.0,720.0,36.42,3992,8,1.0,0.0
1996-04-21,The Phantom of the Opera,703714.0,-904.0,54.37,12943,8,1.0055,-0.0107
1996-04-21,Victor / Victoria,744071.0,45945.0,63.45,11727,8,0.9156,0.0753
1996-04-21,Master Class,224015.0,-7950.0,41.05,5457,7,0.9831,-0.0119
1996-04-21,Miss Saigon,538128.0,-74305.0,43.93,12251,8,0.8786,-0.1035
1996-04-21,Love Thy Neighbor,122216.0,-630.0,41.11,2973,6,0.6344,-0.0003
1996-04-21,Big,405525.0,46855.0,42.18,9614,0,0.8294,-0.0147
1996-04-21,Jack: A Night on the Town with John Barrymore,9784.0,0.0,22.97,426,0,0.2092,0.0
1996-04-21,Inherit the Wind,291696.0,-89171.0,43.38,6724,8,0.7974,-0.1495
1996-04-21,How to Succeed in Business Without Really Trying,436317.0,-50453.0,46.54,9375,8,0.8585,-0.1246
1996-04-21,Grease,384473.0,-69354.0,47.22,8143,8,0.927,-0.0722
1996-04-21,Cats,426204.0,-97718.0,42.22,10096,8,0.8516,-0.1424
1996-04-21,Buried Child,101397.0,0.0,21.46,4725,0,0.7713,0.0
1996-04-21,"Bring in 'da Noise, Bring in 'da Funk",219492.0,-12617.0,36.55,6005,0,0.7055,-0.095
1996-04-21,Beauty and the Beast,643320.0,-44615.0,51.52,12487,8,0.8971,-0.0548
1996-04-21,A Midsummer Night's Dream,309387.0,-36707.0,47.63,6496,8,0.5608,-0.0777
1996-04-21,A Funny Thing Happened on the Way to the Forum,466752.0,-103295.0,54.35,8588,4,0.6639,-0.1428
1996-04-21,Les Mis¨¦rables,491933.0,-62778.0,46.41,10599,8,0.9376,-0.06
1996-04-21,A Delicate Balance,134999.0,-36317.0,20.99,6431,1,0.745,-0.1398
1996-04-14,Seven Guitars,207278.0,41057.0,31.84,6510,8,0.8593,0.2049
1996-04-14,Show Boat,768663.0,99846.0,54.15,14195,8,0.9251,0.1252
1996-04-14,Miss Saigon,612433.0,30575.0,44.72,13695,8,0.9821,0.0505
1996-04-14,Rob Becker's Defending the Caveman,122179.0,15137.0,37.76,3236,6,0.9034,0.1033
1996-04-14,State Fair,246298.0,12726.0,39.11,6298,8,0.796,-0.0516
1996-04-14,Smokey Joe's Cafe,458186.0,47476.0,50.79,9022,8,0.9305,0.0996
1996-04-14,Victor / Victoria,698126.0,-45473.0,64.86,10763,8,0.8403,-0.0595
1996-04-14,Sunset Boulevard,685722.0,50428.0,57.69,11886,8,0.8689,0.0848
1996-04-14,The Apple Doesn't Fall...,43794.0,12257.0,18.99,2306,1,0.312,0.0819
1996-04-14,The King and I,432724.0,20906.0,44.49,9726,4,0.9252,0.1083
1996-04-14,The Night of the Iguana,144682.0,-6388.0,36.24,3992,8,1.0,0.0063
1996-04-14,The Phantom of the Opera,704618.0,60727.0,53.87,13080,8,1.0162,0.0
1996-04-14,Moon Over Buffalo,172631.0,53627.0,26.7,6466,8,0.6246,0.2
1996-04-14,Inherit the Wind,380867.0,73233.0,47.7,7984,8,0.9469,0.184
1996-04-14,Master Class,231965.0,8089.0,42.0,5523,7,0.995,0.0337
1996-04-14,Big,358670.0,0.0,41.89,8562,0,0.8441,0.0
1996-04-14,Love Thy Neighbor,122846.0,21832.0,41.31,2974,6,0.6347,-0.2523
1996-04-14,A Funny Thing Happened on the Way to the Forum,570047.0,87428.0,54.63,10435,0,0.8067,0.0892
1996-04-14,A Midsummer Night's Dream,346094.0,58347.0,46.79,7396,8,0.6385,0.0504
1996-04-14,Beauty and the Beast,687935.0,-17654.0,51.92,13250,8,0.9519,-0.0199
1996-04-14,A Delicate Balance,171316.0,49839.0,22.43,7638,0,0.8848,0.23
1996-04-14,"Bring in 'da Noise, Bring in 'da Funk",232109.0,0.0,38.93,5962,0,0.8005,0.0
1996-04-14,Cats,523922.0,-4957.0,44.46,11785,8,0.994,0.0112
1996-04-14,Grease,453827.0,6861.0,51.71,8777,8,0.9992,-0.0024
1996-04-14,How to Succeed in Business Without Really Trying,486770.0,27862.0,45.34,10735,8,0.9831,0.0511
1996-04-14,Les Mis¨¦rables,554711.0,18229.0,49.19,11277,8,0.9976,0.0178
1996-04-07,Victor / Victoria,743599.0,8550.0,64.52,11525,8,0.8998,-0.0013
1996-04-07,The Phantom of the Opera,643891.0,126.0,49.23,13080,8,1.0162,0.0
1996-04-07,The Night of the Iguana,151070.0,6823.0,38.08,3967,8,0.9937,-0.0033
1996-04-07,The King and I,411818.0,93341.0,47.96,8587,0,0.8169,0.059
1996-04-07,The Apple Doesn't Fall...,31537.0,8324.0,18.54,1701,0,0.2301,-0.1078
1996-04-07,Sunset Boulevard,635294.0,39493.0,59.23,10726,8,0.7841,0.0206
1996-04-07,State Fair,233572.0,9068.0,34.83,6706,8,0.8476,0.1269
1996-04-07,Smokey Joe's Cafe,410710.0,-12734.0,50.98,8056,8,0.8309,-0.0824
1996-04-07,Show Boat,668817.0,23268.0,54.49,12273,8,0.7999,0.0372
1996-04-07,Seven Guitars,166221.0,20931.0,33.53,4958,8,0.6544,0.0689
1996-04-07,Moon Over Buffalo,119004.0,-41233.0,27.08,4395,8,0.4246,-0.2373
1996-04-07,Miss Saigon,581858.0,54713.0,44.79,12990,8,0.9316,0.0263
1996-04-07,Master Class,223876.0,-628.0,41.96,5336,7,0.9613,-0.0205
1996-04-07,Les Mis¨¦rables,536482.0,29922.0,48.44,11076,8,0.9798,-0.0023
1996-04-07,Inherit the Wind,307634.0,3907.0,47.82,6433,5,0.7629,-0.0277
1996-04-07,How to Succeed in Business Without Really Trying,458908.0,20438.0,45.09,10177,8,0.932,0.0243
1996-04-07,Grease,446966.0,66212.0,50.8,8798,8,1.0016,0.089
1996-04-07,Cats,528879.0,73023.0,45.39,11652,8,0.9828,0.0751
1996-04-07,Beauty and the Beast,705589.0,48367.0,52.16,13528,8,0.9718,0.0564
1996-04-07,A Midsummer Night's Dream,287747.0,48151.0,42.23,6813,8,0.5881,-0.0861
1996-04-07,A Funny Thing Happened on the Way to the Forum,482619.0,36942.0,52.0,9281,0,0.7175,-0.0581
1996-04-07,A Delicate Balance,121477.0,50560.0,21.49,5652,0,0.6548,-0.1691
1996-04-07,Love Thy Neighbor,101014.0,-15548.0,36.45,2771,4,0.887,0.1984
1996-03-31,State Fair,224504.0,107456.0,39.37,5702,6,0.7207,0.1167
1996-03-31,Miss Saigon,527145.0,-16962.0,41.76,12624,8,0.9053,-0.0571
1996-03-31,Seven Guitars,145290.0,-1269.0,32.75,4436,4,0.5855,-0.052
1996-03-31,Show Boat,645549.0,-25307.0,55.16,11703,8,0.7627,-0.0627
1996-03-31,Smokey Joe's Cafe,423444.0,16290.0,47.82,8855,8,0.9133,0.0225
1996-03-31,Victor / Victoria,735049.0,59627.0,63.69,11541,8,0.9011,-0.0101
1996-03-31,Sunset Boulevard,595801.0,4645.0,57.05,10444,8,0.7635,0.0142
1996-03-31,The Apple Doesn't Fall...,23213.0,0.0,18.59,1249,0,0.3379,0.0
1996-03-31,The King and I,318477.0,-40027.0,45.69,6971,0,0.7579,-0.0759
1996-03-31,The Night of the Iguana,144247.0,9532.0,36.24,3980,8,0.997,-0.003
1996-03-31,The Phantom of the Opera,643765.0,5379.0,49.22,13080,8,1.0162,0.0
1996-03-31,Moon Over Buffalo,160237.0,-15181.0,23.39,6852,8,0.6619,-0.0218
1996-03-31,Rob Becker's Defending the Caveman,107042.0,-8951.0,37.35,2866,6,0.8001,-0.0843
1996-03-31,Master Class,224504.0,1880.0,41.19,5450,7,0.9818,-0.0112
1996-03-31,Cats,455856.0,-1106.0,42.36,10762,8,0.9077,0.0066
1996-03-31,Love Thy Neighbor,116562.0,52924.0,36.12,3227,6,0.6886,0.2605
1996-03-31,A Funny Thing Happened on the Way to the Forum,445677.0,-10718.0,50.77,8779,0,0.7756,0.0612
1996-03-31,A Midsummer Night's Dream,239596.0,-13274.0,30.68,7810,1,0.6742,-0.0911
1996-03-31,Beauty and the Beast,657222.0,7786.0,51.58,12742,8,0.9154,0.0122
1996-03-31,A Delicate Balance,70917.0,0.0,19.94,3556,0,0.8239,0.0
1996-03-31,Getting Away with Murder,190701.0,-20127.0,34.61,5510,8,0.5958,-0.0736
1996-03-31,Grease,380754.0,-29441.0,47.5,8016,8,0.9126,-0.0647
1996-03-31,How to Succeed in Business Without Really Trying,438470.0,-14329.0,44.24,9912,8,0.9077,-0.0329
1996-03-31,Inherit the Wind,303727.0,41373.0,45.56,6666,0,0.7906,0.1026
1996-03-31,Les Mis¨¦rables,506560.0,5621.0,45.63,11102,8,0.9821,-0.0065
1996-03-24,Moon Over Buffalo,175418.0,35586.0,24.78,7078,8,0.6837,0.0111
1996-03-24,Victor / Victoria,675422.0,190782.0,57.87,11671,8,0.9112,0.2341
1996-03-24,The Phantom of the Opera,638386.0,29767.0,48.81,13080,8,1.0162,0.0
1996-03-24,The Night of the Iguana,134715.0,-23269.0,33.75,3992,5,1.0,0.0
1996-03-24,The King and I,358504.0,0.0,40.9,8765,0,0.8338,0.0
1996-03-24,Sunset Boulevard,591156.0,-58162.0,57.67,10250,8,0.7493,-0.097
1996-03-24,State Fair,117048.0,0.0,32.66,3584,0,0.604,0.0
1996-03-24,Smokey Joe's Cafe,407154.0,-7257.0,47.14,8637,8,0.8908,-0.0537
1996-03-24,Show Boat,670856.0,-88.0,52.97,12665,8,0.8254,-0.0459
1996-03-24,Seven Guitars,146559.0,124335.0,30.34,4830,0,0.6375,-0.1017
1996-03-24,Rob Becker's Defending the Caveman,115993.0,12203.0,36.61,3168,6,0.8844,0.1136
1996-03-24,Master Class,222624.0,-2123.0,40.39,5512,7,0.993,-0.0052
1996-03-24,Miss Saigon,544107.0,-3234.0,40.54,13420,8,0.9624,0.0081
1996-03-24,Grease,410195.0,29291.0,47.78,8585,8,0.9773,0.0366
1996-03-24,A Funny Thing Happened on the Way to the Forum,456395.0,0.0,49.39,9241,0,0.7144,0.0
1996-03-24,Beauty and the Beast,649436.0,-503.0,51.66,12572,8,0.9032,0.0016
1996-03-24,Cats,456962.0,29287.0,42.77,10684,8,0.9011,0.0161
1996-03-24,Getting Away with Murder,210828.0,-14852.0,34.05,6191,8,0.6694,-0.07
1996-03-24,A Midsummer Night's Dream,252870.0,0.0,38.03,6649,0,0.7653,0.0
1996-03-24,How to Succeed in Business Without Really Trying,452799.0,157725.0,44.09,10271,8,0.9406,0.1929
1996-03-24,Inherit the Wind,262354.0,54598.0,45.23,5801,0,0.688,0.0739
1996-03-24,Les Mis¨¦rables,500939.0,5293.0,44.83,11175,8,0.9886,0.0046
1996-03-24,Love Thy Neighbor,63638.0,0.0,31.72,2006,1,0.4281,0.0
1996-03-17,Miss Saigon,547341.0,80859.0,41.13,13307,8,0.9543,0.123
1996-03-17,Victor / Victoria,484640.0,94268.0,55.89,8672,8,0.6771,0.1198
1996-03-17,The Phantom of the Opera,608619.0,1734.0,46.53,13080,8,1.0162,0.0
1996-03-17,The Night of the Iguana,157984.0,36191.0,39.58,3992,0,1.0,0.0
1996-03-17,Sunset Boulevard,649318.0,94398.0,56.09,11577,8,0.8463,0.1363
1996-03-17,Smokey Joe's Cafe,414411.0,42368.0,45.25,9158,8,0.9445,0.1383
1996-03-17,Seven Guitars,22224.0,0.0,31.75,700,0,0.7392,0.0
1996-03-17,Rob Becker's Defending the Caveman,103790.0,-11327.0,37.59,2761,6,0.7708,-0.0745
1996-03-17,Moon Over Buffalo,139832.0,19213.0,20.08,6963,8,0.6726,0.108
1996-03-17,Show Boat,670944.0,49368.0,50.19,13369,8,0.8713,0.0086
1996-03-17,Master Class,224747.0,3732.0,40.56,5541,7,0.9982,0.0105
1996-03-17,Getting Away with Murder,225680.0,16380.0,33.0,6838,1,0.7394,0.0753
1996-03-17,Les Mis¨¦rables,495646.0,42904.0,44.56,11123,8,0.984,0.0852
1996-03-17,Bus Stop,109821.0,17091.0,20.63,5323,8,0.9229,0.0911
1996-03-17,Cats,427675.0,36653.0,40.76,10493,8,0.885,0.0454
1996-03-17,Beauty and the Beast,649939.0,7728.0,51.79,12550,8,0.9016,0.0204
1996-03-17,Grease,380904.0,54880.0,46.1,8263,8,0.9407,0.1576
1996-03-17,How to Succeed in Business Without Really Trying,295074.0,40590.0,36.14,8165,8,0.7477,0.0877
1996-03-17,Inherit the Wind,207756.0,-49530.0,40.12,5178,0,0.6141,-0.1899
1996-03-10,Miss Saigon,466482.0,13602.0,40.25,11591,8,0.8313,-0.0299
1996-03-10,The Phantom of the Opera,606885.0,-16052.0,46.4,13080,8,1.0162,0.0
1996-03-10,The Night of the Iguana,121793.0,0.0,34.87,3493,0,1.0,0.0
1996-03-10,Sunset Boulevard,554920.0,-1467.0,57.13,9713,8,0.71,-0.0136
1996-03-10,Smokey Joe's Cafe,372043.0,17065.0,47.59,7817,8,0.8062,-0.02
1996-03-10,Show Boat,621576.0,70714.0,46.95,13238,8,0.8627,0.0834
1996-03-10,Rob Becker's Defending the Caveman,115117.0,10127.0,38.02,3028,6,0.8453,0.0248
1996-03-10,Moon Over Buffalo,120619.0,-237465.0,20.64,5845,8,0.5646,-0.3655
1996-03-10,Victor / Victoria,390372.0,-38054.0,54.69,7138,8,0.5573,-0.0261
1996-03-10,Master Class,221015.0,1905.0,40.31,5483,7,0.9877,-0.0011
1996-03-10,Getting Away with Murder,209300.0,17584.0,34.08,6142,0,0.6641,0.02
1996-03-10,Les Mis¨¦rables,452742.0,32920.0,44.56,10160,8,0.8988,-0.077
1996-03-10,Bus Stop,92730.0,1610.0,19.33,4798,8,0.8318,-0.0224
1996-03-10,Cats,391022.0,41912.0,39.28,9954,8,0.8396,0.0926
1996-03-10,Beauty and the Beast,642211.0,23507.0,52.36,12266,8,0.8812,-0.0051
1996-03-10,Grease,326024.0,32922.0,47.39,6879,8,0.7831,-0.014
1996-03-10,How to Succeed in Business Without Really Trying,254484.0,-30400.0,35.31,7207,8,0.66,-0.0208
1996-03-10,Inherit the Wind,257286.0,36037.0,37.95,6779,0,0.804,0.0367
1996-03-03,Victor / Victoria,428426.0,-321460.0,57.34,7472,8,0.5834,-0.3373
1996-03-03,The Phantom of the Opera,622937.0,-12322.0,47.63,13080,8,1.0162,0.0
1996-03-03,Sunset Boulevard,556387.0,-135644.0,56.21,9899,8,0.7236,-0.2119
1996-03-03,Smokey Joe's Cafe,354978.0,-78353.0,44.31,8011,8,0.8262,-0.1501
1996-03-03,Show Boat,550862.0,-104315.0,46.07,11958,8,0.7793,-0.0864
1996-03-03,Rob Becker's Defending the Caveman,104990.0,-9066.0,35.72,2939,6,0.8205,0.161
1996-03-03,Moon Over Buffalo,358084.0,13495.0,37.19,9628,8,0.9301,0.029
1996-03-03,Miss Saigon,452880.0,-105081.0,37.71,12008,8,0.8612,-0.1259
1996-03-03,Master Class,219110.0,65421.0,39.92,5489,7,0.9888,-0.0062
1996-03-03,Les Mis¨¦rables,419822.0,-22301.0,38.06,11031,8,0.9758,-0.023
1996-03-03,Inherit the Wind,221249.0,0.0,39.08,5661,0,0.7673,0.0
1996-03-03,How to Succeed in Business Without Really Trying,284884.0,-71348.0,38.32,7434,8,0.6808,-0.1829
1996-03-03,Grease,293102.0,-154296.0,41.86,7002,8,0.7971,-0.1994
1996-03-03,Getting Away with Murder,191716.0,-34439.0,32.18,5957,0,0.6441,-0.3901
1996-03-03,Cats,349110.0,-97382.0,39.42,8856,8,0.747,-0.2278
1996-03-03,Bus Stop,91120.0,-5134.0,18.49,4927,8,0.8542,0.087
1996-03-03,Beauty and the Beast,618704.0,-64230.0,50.15,12337,8,0.8863,-0.1137
1996-02-25,Victor / Victoria,749886.0,32864.0,63.59,11792,8,0.9207,0.0242
1996-02-25,The Phantom of the Opera,635259.0,12267.0,48.57,13080,8,1.0162,0.0037
1996-02-25,The Father,155985.0,31876.0,39.07,3992,8,1.0,0.0
1996-02-25,Sunset Boulevard,692031.0,52538.0,54.07,12798,8,0.9355,0.102
1996-02-25,Smokey Joe's Cafe,433331.0,14409.0,45.78,9466,8,0.9763,0.0742
1996-02-25,Show Boat,655177.0,-11261.0,49.32,13283,8,0.8657,-0.0294
1996-02-25,Rob Becker's Defending the Caveman,114056.0,-11104.0,36.21,3150,8,0.6595,-0.2587
1996-02-25,Moon Over Buffalo,344589.0,19656.0,36.94,9328,8,0.9011,0.042
1996-02-25,Miss Saigon,557961.0,36438.0,40.54,13764,8,0.9871,0.0639
1996-02-25,Master Class,153689.0,-55815.0,38.96,3945,5,0.995,0.0168
1996-02-25,How to Succeed in Business Without Really Trying,356232.0,10506.0,37.77,9432,8,0.8637,0.1066
1996-02-25,Grease,447398.0,31909.0,51.11,8753,8,0.9965,0.0367
1996-02-25,Getting Away with Murder,226155.0,0.0,31.53,7173,0,1.0342,0.0
1996-02-25,Cats,446492.0,23342.0,38.63,11557,8,0.9748,0.1146
1996-02-25,Bus Stop,96254.0,-3927.0,21.75,4425,5,0.7672,0.0097
1996-02-25,Beauty and the Beast,682934.0,4301.0,49.06,13920,8,1.0,0.0435
1996-02-25,Les Mis¨¦rables,442123.0,-5580.0,39.16,11290,8,0.9988,0.0
1996-02-18,Moon Over Buffalo,324933.0,56916.0,36.54,8893,8,0.8591,0.1067
1996-02-18,The Phantom of the Opera,622992.0,73296.0,47.8,13033,8,1.0125,0.0946
1996-02-18,The Father,124109.0,-14277.0,31.09,3992,8,1.0,0.0
1996-02-18,Sunset Boulevard,639493.0,205864.0,56.09,11402,8,0.8335,0.2659
1996-02-18,Smokey Joe's Cafe,418922.0,75121.0,47.89,8747,8,0.9021,0.0301
1996-02-18,Show Boat,666438.0,108287.0,48.52,13735,8,0.8951,0.1757
1996-02-18,Rob Becker's Defending the Caveman,125160.0,23215.0,38.05,3289,6,0.9182,0.1092
1996-02-18,Victor / Victoria,717022.0,76099.0,62.45,11482,8,0.8965,0.0964
1996-02-18,Miss Saigon,521523.0,105327.0,40.51,12873,8,0.9232,0.1567
1996-02-18,Les Mis¨¦rables,447703.0,42469.0,39.65,11290,8,0.9988,0.0387
1996-02-18,How to Succeed in Business Without Really Trying,345726.0,69979.0,41.81,8268,8,0.7571,0.0823
1996-02-18,Grease,415489.0,115324.0,49.28,8431,8,0.9598,0.2082
1996-02-18,Cats,423150.0,103153.0,41.49,10199,8,0.8602,0.1699
1996-02-18,Bus Stop,100181.0,20181.0,22.93,4369,0,0.7575,0.064
1996-02-18,Beauty and the Beast,678633.0,71644.0,50.97,13314,8,0.9565,0.1075
1996-02-18,Master Class,209504.0,4555.0,38.58,5430,7,0.9782,0.0222
1996-02-11,Moon Over Buffalo,268017.0,39364.0,34.41,7789,8,0.7524,0.0437
1996-02-11,Victor / Victoria,640923.0,-37762.0,62.54,10248,8,0.8001,-0.0747
1996-02-11,The Phantom of the Opera,549696.0,5407.0,46.53,11815,8,0.9179,0.0778
1996-02-11,The Father,138386.0,-680.0,34.67,3992,8,1.0,0.0
1996-02-11,Sunset Boulevard,433629.0,1223.0,55.84,7765,8,0.5676,0.0077
1996-02-11,Smokey Joe's Cafe,343801.0,31936.0,40.66,8455,8,0.872,0.0943
1996-02-11,Show Boat,558151.0,26625.0,50.57,11038,8,0.7194,0.0386
1996-02-11,Rob Becker's Defending the Caveman,101945.0,10660.0,35.18,2898,6,0.809,0.0887
1996-02-11,Miss Saigon,416196.0,31820.0,38.94,10688,8,0.7665,0.0306
1996-02-11,Master Class,204949.0,1020.0,38.62,5307,7,0.956,0.1062
1996-02-11,Les Mis¨¦rables,405234.0,22640.0,37.34,10853,8,0.9601,0.0189
1996-02-11,How to Succeed in Business Without Really Trying,275747.0,30451.0,37.42,7369,8,0.6748,0.0075
1996-02-11,Grease,300165.0,47790.0,45.47,6602,8,0.7516,0.0909
1996-02-11,Cats,319997.0,65939.0,39.1,8184,8,0.6903,0.1124
1996-02-11,Bus Stop,80000.0,60218.0,20.0,4000,0,0.6935,0.1179
1996-02-11,Beauty and the Beast,606989.0,63165.0,51.36,11818,8,0.849,0.0817
1996-02-04,Victor / Victoria,678685.0,-21393.0,60.58,11204,8,0.8748,0.0014
1996-02-04,The Phantom of the Opera,544289.0,-79490.0,50.33,10814,8,0.8401,-0.1352
1996-02-04,The Father,139066.0,3007.0,34.84,3992,8,1.0,0.0
1996-02-04,Sunset Boulevard,432406.0,-115179.0,56.45,7660,8,0.5599,-0.1359
1996-02-04,Smokey Joe's Cafe,311865.0,-54557.0,41.36,7541,8,0.7777,-0.0803
1996-02-04,Show Boat,531526.0,-32120.0,50.88,10446,8,0.6808,-0.031
1996-02-04,Rob Becker's Defending the Caveman,91285.0,-16790.0,35.38,2580,6,0.7203,-0.1111
1996-02-04,Moon Over Buffalo,228653.0,-18760.0,31.17,7336,8,0.7087,-0.0164
1996-02-04,Miss Saigon,384376.0,-81604.0,37.46,10261,8,0.7359,-0.1618
