,Show,Date,FB Likes,Likes Vs.Last Week,cleaned_FB Talking About,Talking Vs.Last Week,cleaned_FB Checkins,Checkins vs.Last Week,Twitter Followers,Twitter vs.Last Week,Instagram Followers,IG Followers vs.Last Week,Current,Type,FB Talking About,FB Checkins,Month,Day,Year,outlier_detection
625,Come From Away,2018/2/5,69552.0,556.0,5241.0,1328.0,24372.0,517.0,16255.0,153.0,25414.0,449.0,Current,Musical,5241,24372.0,2,5,2018.0,1.0
626,Come From Away,2018/1/29,68996.0,461.0,3913.0,-184.0,23855.0,524.0,16102.0,227.0,24965.0,540.0,Current,Musical,3913,23855.0,1,29,2018.0,1.0
627,Come From Away,2018/1/22,68535.0,467.0,4097.0,365.0,23331.0,479.0,15875.0,231.0,24425.0,329.0,Current,Musical,4097,23331.0,1,22,2018.0,1.0
628,Come From Away,2018/1/15,68068.0,516.0,3732.0,-1873.0,22852.0,465.0,15644.0,411.0,24096.0,382.0,Current,Musical,3732,22852.0,1,15,2018.0,1.0
629,Come From Away,2018/1/8,67552.0,475.0,5605.0,91.0,22387.0,420.0,15233.0,105.0,23714.0,385.0,Current,Musical,5605,22387.0,1,8,2018.0,1.0
630,Come From Away,2018/1/2,67077.0,751.0,5514.0,534.0,21967.0,373.0,15128.0,100.0,23329.0,279.0,Current,Musical,5514,21967.0,1,2,2018.0,1.0
631,Come From Away,2017/12/26,66326.0,1090.0,4980.0,-2081.0,21594.0,406.0,15028.0,112.0,23050.0,324.0,Current,Musical,4980,21594.0,12,26,2017.0,1.0
632,Come From Away,2017/12/18,65236.0,866.0,7061.0,3278.0,21188.0,407.0,14916.0,91.0,22726.0,245.0,Current,Musical,7061,21188.0,12,18,2017.0,1.0
633,Come From Away,2017/12/11,64370.0,851.0,3783.0,-3281.0,20781.0,413.0,14825.0,110.0,22481.0,337.0,Current,Musical,3783,20781.0,12,11,2017.0,-1.0
634,Come From Away,2017/12/4,63519.0,894.0,7064.0,1481.0,20368.0,394.0,14715.0,210.0,22144.0,459.0,Current,Musical,7064,20368.0,12,4,2017.0,1.0
635,Come From Away,2017/11/27,62625.0,947.0,5583.0,-8168.0,19974.0,358.0,14505.0,164.0,21685.0,495.0,Current,Musical,5583,19974.0,11,27,2017.0,-1.0
636,Come From Away,2017/11/20,61678.0,955.0,13751.0,7675.0,19616.0,340.0,14341.0,185.0,21190.0,452.0,Current,Musical,13751,19616.0,11,20,2017.0,-1.0
637,Come From Away,2017/11/13,60723.0,874.0,6076.0,2368.0,19276.0,466.0,14156.0,103.0,20738.0,283.0,Current,Musical,6076,19276.0,11,13,2017.0,1.0
638,Come From Away,2017/11/6,59849.0,944.0,3708.0,-1733.0,18810.0,362.0,14053.0,124.0,20455.0,446.0,Current,Musical,3708,18810.0,11,6,2017.0,1.0
639,Come From Away,2017/10/30,58905.0,916.0,5441.0,697.0,18448.0,346.0,13929.0,87.0,20009.0,291.0,Current,Musical,5441,18448.0,10,30,2017.0,1.0
640,Come From Away,2017/10/23,57989.0,985.0,4744.0,293.0,18102.0,506.0,13842.0,114.0,19718.0,246.0,Current,Musical,4744,18102.0,10,23,2017.0,1.0
641,Come From Away,2017/10/16,57004.0,946.0,4451.0,-1190.0,17596.0,384.0,13728.0,125.0,19472.0,244.0,Current,Musical,4451,17596.0,10,16,2017.0,1.0
642,Come From Away,2017/10/9,56058.0,772.0,5641.0,684.0,17212.0,463.0,13603.0,95.0,19228.0,281.0,Current,Musical,5641,17212.0,10,9,2017.0,1.0
643,Come From Away,2017/10/2,55286.0,746.0,4957.0,-1264.0,16749.0,443.0,13508.0,175.0,18947.0,347.0,Current,Musical,4957,16749.0,10,2,2017.0,1.0
644,Come From Away,2017/9/25,54540.0,674.0,6221.0,-2562.0,16306.0,474.0,13333.0,142.0,18600.0,338.0,Current,Musical,6221,16306.0,9,25,2017.0,1.0
645,Come From Away,2017/9/18,53866.0,990.0,8783.0,1204.0,15832.0,409.0,13191.0,258.0,18262.0,476.0,Current,Musical,8783,15832.0,9,18,2017.0,1.0
646,Come From Away,2017/9/11,52876.0,1000.0,7579.0,-1014.0,15423.0,397.0,12933.0,168.0,17786.0,403.0,Current,Musical,7579,15423.0,9,11,2017.0,1.0
647,Come From Away,2017/9/4,51876.0,1171.0,8593.0,-1200.0,15026.0,476.0,12765.0,177.0,17383.0,409.0,Current,Musical,8593,15026.0,9,4,2017.0,1.0
648,Come From Away,2017/8/28,50705.0,957.0,9793.0,3253.0,14550.0,543.0,12588.0,238.0,16974.0,552.0,Current,Musical,9793,14550.0,8,28,2017.0,1.0
649,Come From Away,2017/8/21,49748.0,820.0,6540.0,-899.0,14007.0,516.0,12350.0,173.0,16422.0,740.0,Current,Musical,6540,14007.0,8,21,2017.0,1.0
650,Come From Away,2017/8/14,48928.0,875.0,7439.0,2526.0,13491.0,555.0,12177.0,175.0,15682.0,609.0,Current,Musical,7439,13491.0,8,14,2017.0,1.0
651,Come From Away,2017/8/7,48053.0,1085.0,4913.0,-584.0,12936.0,441.0,12002.0,181.0,15073.0,413.0,Current,Musical,4913,12936.0,8,7,2017.0,1.0
652,Come From Away,2017/7/31,46968.0,826.0,5497.0,-1393.0,12495.0,504.0,11821.0,219.0,14660.0,446.0,Current,Musical,5497,12495.0,7,31,2017.0,1.0
653,Come From Away,2017/7/24,46142.0,963.0,6890.0,-1215.0,11991.0,527.0,11602.0,258.0,14214.0,488.0,Current,Musical,6890,11991.0,7,24,2017.0,1.0
654,Come From Away,2017/7/17,45179.0,1486.0,8105.0,-631.0,11464.0,531.0,11344.0,229.0,13726.0,567.0,Current,Musical,8105,11464.0,7,17,2017.0,1.0
655,Come From Away,2017/7/9,43693.0,1831.0,8736.0,-1768.0,10933.0,623.0,11115.0,484.0,13159.0,1133.0,Current,Musical,8736,10933.0,7,9,2017.0,1.0
656,Come From Away,2017/7/2,41862.0,1791.0,10504.0,476.0,10310.0,517.0,10631.0,372.0,12026.0,571.0,Current,Musical,10504,10310.0,7,2,2017.0,1.0
657,Come From Away,2017/6/25,40071.0,0.0,10028.0,0.0,9793.0,0.0,10259.0,0.0,11455.0,0.0,Current,Musical,10028,9793.0,6,25,2017.0,1.0
658,Company,2019/9/29,5907.0,51.0,939.0,-46.0,4181.0,-2.0,7682.0,14.0,12021.0,99.0,Upcoming,Musical,939,4181.0,9,29,2019.0,0.0
659,Company,2019/9/22,5856.0,96.0,985.0,-724.0,4183.0,-1.0,7668.0,18.0,11922.0,117.0,Upcoming,Musical,985,4183.0,9,22,2019.0,0.0
660,Company,2019/9/15,5760.0,0.0,1709.0,0.0,4184.0,0.0,7650.0,0.0,11805.0,0.0,Upcoming,Musical,1709,4184.0,9,15,2019.0,0.0
661,Cursed Child,2019/9/29,1210961.0,408.0,6841.0,-2099.0,,,38989.0,319.0,159011.0,845.0,Current,Play,6841,0.0,9,29,2019.0,1.0
662,Cursed Child,2019/9/22,1210553.0,62.0,8940.0,-2789.0,,,38670.0,249.0,158166.0,1496.0,Current,Play,8940,0.0,9,22,2019.0,1.0
663,Cursed Child,2019/9/15,1210491.0,811.0,11729.0,-9728.0,,,38421.0,1912.0,156670.0,2479.0,Current,Play,11729,0.0,9,15,2019.0,1.0
664,Cursed Child,2019/9/8,1209680.0,2885.0,21457.0,18830.0,,,36509.0,0.0,154191.0,8610.0,Current,Play,21457,0.0,9,8,2019.0,1.0
665,Cursed Child,2019/9/1,1206795.0,-52.0,2627.0,-632.0,,,36509.0,291.0,145581.0,1376.0,Current,Play,2627,0.0,9,1,2019.0,1.0
666,Cursed Child,2019/8/25,1206847.0,339.0,3259.0,-1166.0,,,36218.0,166.0,144205.0,971.0,Current,Play,3259,0.0,8,25,2019.0,1.0
667,Cursed Child,2019/8/18,1206508.0,0.0,4425.0,1362.0,206400.0,625.0,36052.0,102.0,143234.0,727.0,Current,Play,4425,206400.0,8,18,2019.0,1.0
668,Cursed Child,2019/8/11,1206508.0,-149.0,3063.0,632.0,205775.0,731.0,35950.0,82.0,142507.0,568.0,Current,Play,3063,205775.0,8,11,2019.0,1.0
669,Cursed Child,2019/8/4,1206657.0,130.0,2431.0,235.0,205044.0,692.0,35868.0,170.0,141939.0,886.0,Current,Play,2431,205044.0,8,4,2019.0,1.0
670,Cursed Child,2019/7/28,1206527.0,55.0,2196.0,-427.0,204352.0,701.0,35698.0,123.0,141053.0,537.0,Current,Play,2196,204352.0,7,28,2019.0,1.0
671,Cursed Child,2019/7/22,1206472.0,11.0,2623.0,971.0,203651.0,712.0,35575.0,141.0,140516.0,725.0,Current,Play,2623,203651.0,7,22,2019.0,1.0
672,Cursed Child,2019/7/14,1206461.0,-26.0,1652.0,-1474.0,202939.0,683.0,35434.0,107.0,139791.0,767.0,Current,Play,1652,202939.0,7,14,2019.0,1.0
673,Cursed Child,2019/7/7,1206487.0,51.0,3126.0,319.0,202256.0,710.0,35327.0,87.0,139024.0,602.0,Current,Play,3126,202256.0,7,7,2019.0,1.0
674,Cursed Child,2019/6/30,1206436.0,2302.0,2807.0,-418.0,201546.0,693.0,35240.0,85.0,138422.0,679.0,Current,Play,2807,201546.0,6,30,2019.0,1.0
675,Cursed Child,2019/6/23,1204134.0,3756.0,3225.0,551.0,200853.0,670.0,35155.0,64.0,137743.0,705.0,Current,Play,3225,200853.0,6,23,2019.0,1.0
676,Cursed Child,2019/6/16,1200378.0,74.0,2674.0,143.0,200183.0,553.0,35091.0,91.0,137038.0,557.0,Current,Play,2674,200183.0,6,16,2019.0,1.0
677,Cursed Child,2019/6/9,1200304.0,101.0,2531.0,318.0,199630.0,651.0,35000.0,93.0,136481.0,629.0,Current,Play,2531,199630.0,6,9,2019.0,1.0
678,Cursed Child,2019/6/2,1200203.0,1338.0,2213.0,-571.0,198979.0,649.0,34907.0,83.0,135852.0,368.0,Current,Play,2213,198979.0,6,2,2019.0,1.0
679,Cursed Child,2019/5/26,1198865.0,-558.0,2784.0,-840.0,198330.0,423.0,34824.0,114.0,135484.0,1134.0,Current,Play,2784,198330.0,5,26,2019.0,1.0
680,Cursed Child,2019/5/19,1199423.0,48.0,3624.0,1978.0,197907.0,784.0,34710.0,118.0,134350.0,1068.0,Current,Play,3624,197907.0,5,19,2019.0,1.0
681,Cursed Child,2019/5/12,1199375.0,238.0,1646.0,-1996.0,197123.0,751.0,34592.0,92.0,133282.0,1283.0,Current,Play,1646,197123.0,5,12,2019.0,1.0
682,Cursed Child,2019/5/5,1199137.0,611.0,3642.0,-881.409090909091,196372.0,808.0,34500.0,64.0,131999.0,786.0,Current,Play,3642,196372.0,5,5,2019.0,1.0
683,Cursed Child,2019/4/28,1198526.0,419.0,4523.409090909091,0.0,195564.0,742.0,34436.0,78.0,131213.0,966.0,Current,Play,0,195564.0,4,28,2019.0,1.0
684,Cursed Child,2019/4/21,1198107.0,122.0,4523.409090909091,0.0,194822.0,766.0,34358.0,61.0,130247.0,636.0,Current,Play,0,194822.0,4,21,2019.0,1.0
685,Cursed Child,2019/4/14,1197985.0,118.0,4523.409090909091,1089.409090909091,194056.0,878.0,34297.0,31.0,129611.0,892.0,Current,Play,0,194056.0,4,14,2019.0,1.0
686,Cursed Child,2019/4/7,1197867.0,-28.0,3434.0,289.0,193178.0,875.0,34266.0,66.0,128719.0,1209.0,Current,Play,3434,193178.0,4,7,2019.0,1.0
687,Cursed Child,2019/3/31,1197895.0,793.0,3145.0,-42.0,192303.0,846.0,34200.0,212.0,127510.0,1523.0,Current,Play,3145,192303.0,3,31,2019.0,1.0
688,Cursed Child,2019/3/24,1197102.0,1693.0,3187.0,-845.0,191457.0,837.0,33988.0,344.0,125987.0,1287.0,Current,Play,3187,191457.0,3,24,2019.0,1.0
689,Cursed Child,2019/3/17,1195409.0,1618.0,4032.0,-58.0,190620.0,861.0,33644.0,54.0,124700.0,891.0,Current,Play,4032,190620.0,3,17,2019.0,1.0
690,Cursed Child,2019/3/10,1193791.0,219.0,4090.0,2208.0,189759.0,875.0,33590.0,18.0,123809.0,238.0,Current,Play,4090,189759.0,3,10,2019.0,1.0
691,Cursed Child,2019/3/3,1193572.0,316.0,1882.0,-276.0,188884.0,865.0,33572.0,8.0,123571.0,400.0,Current,Play,1882,188884.0,3,3,2019.0,1.0
692,Cursed Child,2019/2/24,1193256.0,612.0,2158.0,383.0,188019.0,1122.0,33564.0,100.0,123171.0,1345.0,Current,Play,2158,188019.0,2,24,2019.0,1.0
693,Cursed Child,2019/2/17,1192644.0,190.0,1775.0,141.0,186897.0,970.0,33464.0,28.0,121826.0,636.0,Current,Play,1775,186897.0,2,17,2019.0,1.0
694,Cursed Child,2019/2/10,1192454.0,676.0,1634.0,-891.0,185927.0,971.0,33436.0,-14.0,121190.0,899.0,Current,Play,1634,185927.0,2,10,2019.0,1.0
695,Cursed Child,2019/2/3,1191778.0,1469.0,2525.0,-240.0,184956.0,999.0,33450.0,17.0,120291.0,504.0,Current,Play,2525,184956.0,2,3,2019.0,1.0
696,Cursed Child,2019/1/27,1190309.0,-295.0,2765.0,220.0,183957.0,890.0,33433.0,18.0,119787.0,297.0,Current,Play,2765,183957.0,1,27,2019.0,1.0
697,Cursed Child,2019/1/20,1190604.0,1548.0,2545.0,843.0,183067.0,983.0,33415.0,16.0,119490.0,1029.0,Current,Play,2545,183067.0,1,20,2019.0,1.0
698,Cursed Child,2019/1/13,1189056.0,468.0,1702.0,-1397.0,182084.0,920.0,33399.0,50.0,118461.0,657.0,Current,Play,1702,182084.0,1,13,2019.0,1.0
699,Cursed Child,2019/1/6,1188588.0,27.0,3099.0,1003.0,181164.0,694.0,33349.0,45.0,117804.0,491.0,Current,Play,3099,181164.0,1,6,2019.0,1.0
700,Cursed Child,2018/12/30,1188561.0,33.0,2096.0,-2918.0,180470.0,2725.0,33304.0,156.0,117313.0,3711.0,Current,Play,2096,180470.0,12,30,2018.0,1.0
701,Cursed Child,2018/12/10,1188528.0,892.0,5014.0,426.0,177745.0,840.0,33148.0,72.0,113602.0,1876.0,Current,Play,5014,177745.0,12,10,2018.0,1.0
702,Cursed Child,2018/12/3,1187636.0,-340.0,4588.0,-2077.0,176905.0,859.0,33076.0,191.0,111726.0,2242.0,Current,Play,4588,176905.0,12,3,2018.0,1.0
703,Cursed Child,2018/11/26,1187976.0,712.0,6665.0,1859.0,176046.0,916.0,32885.0,81.0,109484.0,3424.0,Current,Play,6665,176046.0,11,26,2018.0,1.0
704,Cursed Child,2018/11/18,1187264.0,529.0,4806.0,-6887.0,175130.0,838.0,32804.0,140.0,106060.0,2603.0,Current,Play,4806,175130.0,11,18,2018.0,1.0
705,Cursed Child,2018/11/12,1186735.0,749.0,11693.0,-3453.0,174292.0,859.0,32664.0,73.0,103457.0,1773.0,Current,Play,11693,174292.0,11,12,2018.0,1.0
706,Cursed Child,2018/11/4,1185986.0,1493.0,15146.0,9835.0,173433.0,858.0,32591.0,83.0,101684.0,1014.0,Current,Play,15146,173433.0,11,4,2018.0,1.0
707,Cursed Child,2018/10/28,1184493.0,1274.0,5311.0,1391.0,172575.0,849.0,32508.0,92.0,100670.0,336.0,Current,Play,5311,172575.0,10,28,2018.0,1.0
708,Cursed Child,2018/10/21,1183219.0,2063.0,3920.0,1399.0,171726.0,734.0,32416.0,83.0,100334.0,504.0,Current,Play,3920,171726.0,10,21,2018.0,1.0
709,Cursed Child,2018/10/14,1181156.0,1187.0,2521.0,-346.0,170992.0,780.0,32333.0,90.0,99830.0,468.0,Current,Play,2521,170992.0,10,14,2018.0,1.0
710,Cursed Child,2018/10/7,1179969.0,1226.0,2867.0,-8580.0,170212.0,868.0,32243.0,158.0,99362.0,1144.0,Current,Play,2867,170212.0,10,7,2018.0,1.0
711,Cursed Child,2018/9/30,1178743.0,14751.0,11447.0,4608.0,169344.0,7948.0,32085.0,1928.0,98218.0,11920.0,Current,Play,11447,169344.0,9,30,2018.0,-1.0
712,Cursed Child,2018/7/30,1163992.0,8.0,6839.0,0.0,161396.0,5.0,30157.0,4.0,86298.0,85.0,Current,Play,6839,161396.0,7,30,2018.0,1.0
713,Cursed Child,2018/7/23,1163984.0,343.0,6839.0,3318.0,161391.0,902.0,30153.0,35.0,86213.0,31.0,Current,Play,6839,161391.0,7,23,2018.0,1.0
714,Cursed Child,2018/7/16,1163641.0,417.0,3521.0,-7118.0,160489.0,917.0,30118.0,75.0,86182.0,480.0,Current,Play,3521,160489.0,7,16,2018.0,1.0
715,Cursed Child,2018/7/9,1163224.0,1574.0,10639.0,4702.0,159572.0,867.0,30043.0,142.0,85702.0,1825.0,Current,Play,10639,159572.0,7,9,2018.0,1.0
716,Cursed Child,2018/7/2,1161650.0,2787.0,5937.0,-5622.0,158705.0,847.0,29901.0,97.0,83877.0,1650.0,Current,Play,5937,158705.0,7,2,2018.0,1.0
717,Cursed Child,2018/6/25,1158863.0,1150.0,11559.0,6764.62962962963,157858.0,990.5,29804.0,99.0,82227.0,454.0,Current,Play,11559,157858.0,6,25,2018.0,1.0
718,Cursed Child,2018/6/18,1157713.0,33766.0,4794.37037037037,-81544.62962962964,156867.5,990.5,29705.0,327.0,81773.0,2089.0,Current,Play,0,156867.5,6,18,2018.0,-1.0
719,Cursed Child,2018/6/11,1123947.0,34412.0,86339.0,12173.0,155877.0,1086.0,29378.0,769.0,79684.0,2295.0,Current,Play,86339,155877.0,6,11,2018.0,-1.0
720,Cursed Child,2018/6/4,1089535.0,35213.0,74166.0,-43749.0,154791.0,1080.0,28609.0,115.0,77389.0,1018.0,Current,Play,74166,154791.0,6,4,2018.0,-1.0
721,Cursed Child,2018/5/28,1054322.0,49807.0,117915.0,44620.0,153711.0,805.0,28494.0,66.0,76371.0,1769.0,Current,Play,117915,153711.0,5,28,2018.0,1.0
722,Cursed Child,2018/5/21,1004515.0,49859.0,73295.0,-12213.0,152906.0,987.0,28428.0,261.0,74602.0,2931.0,Current,Play,73295,152906.0,5,21,2018.0,1.0
723,Cursed Child,2018/5/14,954656.0,55542.0,85508.0,-2854.0,151919.0,966.0,28167.0,382.0,71671.0,1766.0,Current,Play,85508,151919.0,5,14,2018.0,1.0
724,Cursed Child,2018/5/7,899114.0,54194.0,88362.0,14402.0,150953.0,1050.0,27785.0,663.0,69905.0,3485.0,Current,Play,88362,150953.0,5,7,2018.0,1.0
725,Cursed Child,2018/4/30,844920.0,55726.0,73960.0,-24831.0,149903.0,1084.0,27122.0,1076.0,66420.0,2992.0,Current,Play,73960,149903.0,4,30,2018.0,1.0
726,Cursed Child,2018/4/23,789194.0,73295.0,98791.0,-10085.0,148819.0,1131.0,26046.0,1756.0,63428.0,6712.0,Current,Play,98791,148819.0,4,23,2018.0,1.0
727,Cursed Child,2018/4/16,715899.0,81539.0,108876.0,82381.0,147688.0,1062.0,24290.0,286.0,56716.0,2030.0,Current,Play,108876,147688.0,4,16,2018.0,-1.0
728,Cursed Child,2018/4/9,634360.0,21305.0,26495.0,2295.0,146626.0,1161.0,24004.0,156.0,54686.0,2367.0,Current,Play,26495,146626.0,4,9,2018.0,-1.0
729,Cursed Child,2018/4/2,613055.0,20719.0,24200.0,19722.0,145465.0,1047.0,23848.0,375.0,52319.0,2752.0,Current,Play,24200,145465.0,4,2,2018.0,-1.0
730,Cursed Child,2018/3/26,592336.0,991.0,4478.0,-2687.0,144418.0,1103.0,23473.0,372.0,49567.0,2335.0,Current,Play,4478,144418.0,3,26,2018.0,1.0
731,Cursed Child,2018/3/19,591345.0,1581.0,7165.0,4420.0,143315.0,1102.0,23101.0,1017.0,47232.0,2952.0,Current,Play,7165,143315.0,3,19,2018.0,1.0
732,Cursed Child,2018/3/12,589764.0,1367.0,2745.0,-3093.0,142213.0,1064.0,22084.0,1776.0,44280.0,3151.0,Upcoming,Play,2745,142213.0,3,12,2018.0,1.0
733,Cursed Child,2018/3/5,588397.0,1036.0,5838.0,1421.0,141149.0,1065.0,20308.0,441.0,41129.0,1494.0,Upcoming,Play,5838,141149.0,3,5,2018.0,1.0
734,Cursed Child,2018/2/26,587361.0,631.0,4417.0,1138.0,140084.0,1190.0,19867.0,102.0,39635.0,1174.0,Upcoming,Play,4417,140084.0,2,26,2018.0,1.0
735,Cursed Child,2018/2/19,586730.0,495.0,3279.0,212.0,138894.0,1138.0,19765.0,124.0,38461.0,1478.0,Upcoming,Play,3279,138894.0,2,19,2018.0,1.0
736,Cursed Child,2018/2/12,586235.0,889.0,3067.0,-1617.0,137756.0,1232.0,19641.0,690.0,36983.0,939.0,Upcoming,Play,3067,137756.0,2,12,2018.0,1.0
737,Cursed Child,2018/2/5,585346.0,686.0,4684.0,-5205.0,136524.0,1300.0,18951.0,139.0,36044.0,1138.0,Upcoming,Play,4684,136524.0,2,5,2018.0,1.0
738,Cursed Child,2018/1/29,584660.0,1336.0,9889.0,7799.0,135224.0,1270.0,18812.0,312.0,34906.0,1801.0,Upcoming,Play,9889,135224.0,1,29,2018.0,1.0
739,Cursed Child,2018/1/22,583324.0,697.0,2090.0,-3789.0,133954.0,1259.0,18500.0,144.0,33105.0,1393.0,Upcoming,Play,2090,133954.0,1,22,2018.0,1.0
740,Cursed Child,2018/1/15,582627.0,926.0,5879.0,2352.0,132695.0,1313.0,18356.0,282.0,31712.0,1953.0,Upcoming,Play,5879,132695.0,1,15,2018.0,1.0
741,Cursed Child,2018/1/8,581701.0,586.0,3527.0,-294.0,131382.0,1232.0,18074.0,145.0,29759.0,1235.0,Upcoming,Play,3527,131382.0,1,8,2018.0,1.0
742,Cursed Child,2018/1/2,581115.0,379.0,3821.0,-2492.0,130150.0,1215.0,17929.0,152.0,28524.0,1465.0,Upcoming,Play,3821,130150.0,1,2,2018.0,1.0
743,Cursed Child,2017/12/26,580736.0,547.0,6313.0,3963.0,128935.0,1138.0,17777.0,197.0,27059.0,1152.0,Upcoming,Play,6313,128935.0,12,26,2017.0,1.0
744,Cursed Child,2017/12/18,580189.0,53.0,2350.0,-1965.0,127797.0,1131.0,17580.0,93.0,25907.0,749.0,Upcoming,Play,2350,127797.0,12,18,2017.0,1.0
745,Cursed Child,2017/12/11,580136.0,542.0,4315.0,-1511.0,126666.0,1028.0,17487.0,105.0,25158.0,757.0,Upcoming,Play,4315,126666.0,12,11,2017.0,1.0
746,Cursed Child,2017/12/4,579594.0,564.0,5826.0,-265.0,125638.0,1208.0,17382.0,107.0,24401.0,990.0,Upcoming,Play,5826,125638.0,12,4,2017.0,1.0
747,Cursed Child,2017/11/27,579030.0,1277.0,6091.0,3525.0,124430.0,1081.0,17275.0,129.0,23411.0,887.0,Upcoming,Play,6091,124430.0,11,27,2017.0,1.0
748,Cursed Child,2017/11/20,577753.0,605.0,2566.0,-852.0,123349.0,1214.0,17146.0,118.0,22524.0,1131.0,Upcoming,Play,2566,123349.0,11,20,2017.0,1.0
749,Cursed Child,2017/11/13,577148.0,660.0,3418.0,543.0,122135.0,1200.0,17028.0,132.0,21393.0,1045.0,Upcoming,Play,3418,122135.0,11,13,2017.0,1.0
750,Cursed Child,2017/11/6,576488.0,678.0,2875.0,-15978.0,120935.0,1214.0,16896.0,163.0,20348.0,838.0,Upcoming,Play,2875,120935.0,11,6,2017.0,-1.0
751,Cursed Child,2017/10/30,575810.0,9461.0,18853.0,12989.0,119721.0,1237.0,16733.0,284.0,19510.0,771.0,Upcoming,Play,18853,119721.0,10,30,2017.0,-1.0
752,Cursed Child,2017/10/23,566349.0,2543.0,5864.0,1916.0,118484.0,1203.0,16449.0,2464.0,18739.0,1532.0,Upcoming,Play,5864,118484.0,10,23,2017.0,1.0
753,Cursed Child,2017/10/16,563806.0,740.0,3948.0,-1664.0,117281.0,1167.0,13985.0,245.0,17207.0,746.0,Upcoming,Play,3948,117281.0,10,16,2017.0,1.0
754,Cursed Child,2017/10/9,563066.0,2105.0,5612.0,-7360.0,116114.0,1341.0,13740.0,412.0,16461.0,684.0,Upcoming,Play,5612,116114.0,10,9,2017.0,1.0
755,Cursed Child,2017/10/2,560961.0,3972.0,12972.0,6982.0,114773.0,1330.0,13328.0,2027.0,15777.0,1496.0,Upcoming,Play,12972,114773.0,10,2,2017.0,1.0
756,Cursed Child,2017/9/25,556989.0,715.0,5990.0,-1254.0,113443.0,1330.0,11301.0,527.0,14281.0,805.0,Upcoming,Play,5990,113443.0,9,25,2017.0,1.0
757,Cursed Child,2017/9/18,556274.0,1117.0,7244.0,-2855.0,112113.0,1296.0,10774.0,168.0,13476.0,788.0,Upcoming,Play,7244,112113.0,9,18,2017.0,1.0
758,Cursed Child,2017/9/11,555157.0,906.0,10099.0,-30870.0,110817.0,1217.0,10606.0,412.0,12688.0,1101.0,Upcoming,Play,10099,110817.0,9,11,2017.0,-1.0
759,Cursed Child,2017/9/4,554251.0,2776.0,40969.0,36078.0,109600.0,1267.0,10194.0,479.0,11587.0,1159.0,Upcoming,Play,40969,109600.0,9,4,2017.0,-1.0
760,Cursed Child,2017/8/28,551475.0,851.0,4891.0,2126.0,108333.0,1234.0,9715.0,66.0,10428.0,377.5,Upcoming,Play,4891,108333.0,8,28,2017.0,1.0
761,Cursed Child,2017/8/21,550624.0,806.0,2765.0,-1695.0,107099.0,1327.0,9649.0,68.0,10050.5,377.5,Upcoming,Play,2765,107099.0,8,21,2017.0,1.0
762,Cursed Child,2017/8/14,549818.0,853.0,4460.0,-16273.0,105772.0,1508.0,9581.0,135.0,9673.0,338.0,Upcoming,Play,4460,105772.0,8,14,2017.0,1.0
763,Cursed Child,2017/8/7,548965.0,8379.0,20733.0,3826.0,104264.0,1460.0,9446.0,3297.0,9335.0,2894.0,Upcoming,Play,20733,104264.0,8,7,2017.0,1.0
764,Cursed Child,2017/7/31,540586.0,2341.0,16907.0,3998.0,102804.0,1462.0,6149.0,60.0,6441.0,165.0,Upcoming,Play,16907,102804.0,7,31,2017.0,1.0
765,Cursed Child,2017/7/24,538245.0,1576.0,12909.0,9959.0,101342.0,1352.0,6089.0,62.0,6276.0,182.0,Upcoming,Play,12909,101342.0,7,24,2017.0,1.0
766,Cursed Child,2017/7/17,536669.0,969.0,2950.0,-4986.0,99990.0,1171.0,6027.0,48.0,6094.0,229.0,Upcoming,Play,2950,99990.0,7,17,2017.0,1.0
767,Cursed Child,2017/7/9,535700.0,1131.0,7936.0,2347.0,98819.0,1370.0,5979.0,52.0,5865.0,230.0,Upcoming,Play,7936,98819.0,7,9,2017.0,1.0
768,Cursed Child,2017/7/2,534569.0,2638.0,5589.0,1155.0,97449.0,1419.0,5927.0,79.0,5635.0,283.0,Upcoming,Play,5589,97449.0,7,2,2017.0,1.0
769,Cursed Child,2017/6/25,531931.0,0.0,4434.0,0.0,96030.0,0.0,5848.0,0.0,5352.0,0.0,Upcoming,Play,4434,96030.0,6,25,2017.0,1.0
770,Darren Brown: Secret,2019/9/29,693.0,31.0,290.0,-212.0,199.0,77.0,762.0,18.0,1518.0,166.0,Current,Play,290,199.0,9,29,2019.0,-1.0
771,Darren Brown: Secret,2019/9/22,662.0,40.0,502.0,-36.0,122.0,32.0,744.0,39.0,1352.0,422.0,Upcoming,Play,502,122.0,9,22,2019.0,1.0
772,Darren Brown: Secret,2019/9/15,622.0,64.0,538.0,-196.0,90.0,71.0,705.0,60.0,930.0,189.0,Upcoming,Play,538,90.0,9,15,2019.0,1.0
773,Darren Brown: Secret,2019/9/8,558.0,99.0,734.0,472.0,19.0,18.0,645.0,89.0,741.0,291.0,Upcoming,Play,734,19.0,9,8,2019.0,1.0
774,Darren Brown: Secret,2019/9/1,459.0,24.0,262.0,-85.0,1.0,0.0,556.0,7.0,450.0,36.0,Upcoming,Play,262,1.0,9,1,2019.0,1.0
775,Darren Brown: Secret,2019/8/25,435.0,59.0,347.0,164.0,1.0,1.0,549.0,72.0,414.0,61.0,Upcoming,Play,347,1.0,8,25,2019.0,1.0
